#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 08 02 11 50 346  2.2  2.9  1.34  6.67  5.43 211 1016.3  17.7  18.5 999.0 99.0 99.00
2019 08 02 12 50 353  3.1  3.9  1.37  7.69  5.71 246 1016.9  17.9  18.5 999.0 99.0 99.00
2019 08 02 13 50 352  4.8  5.6  1.20  7.69  5.70 239 1017.7  17.8  18.5 999.0 99.0 99.00
2019 08 02 14 50 359  5.5  6.5  1.26  6.67  5.67 225 1018.3  17.2  18.5 999.0 99.0 99.00
2019 08 02 15 50  14  4.9  6.0  1.14  7.14  5.68 254 1019.1  17.6  18.5 999.0 99.0 99.00
2019 08 02 16 50   7  5.9  7.1  1.38  7.69  6.05 294 1019.5  17.9  18.5 999.0 99.0 99.00
2019 08 02 17 50  13  5.5  6.3  1.45  7.69  5.74 296 1020.2  18.0  18.5 999.0 99.0 99.00
2019 08 02 18 50   7  5.1  6.1  1.67  7.14  5.75 269 1020.6  18.1  18.6 999.0 99.0 99.00
2019 08 02 19 50  13  4.8  5.5  1.57  7.14  5.66 286 1020.9  18.0  18.7 999.0 99.0 99.00
2019 08 02 20 50  16  4.3  5.0  1.58  6.67  5.50 264 1021.4  18.1  18.8 999.0 99.0 99.00
2019 08 02 21 50   9  5.5  6.4  1.51  7.14  5.51 322 1021.5  18.1  18.8 999.0 99.0 99.00
2019 08 02 22 50  14  5.2  6.0  1.44  6.67  5.51 296 1021.5  18.2  18.9 999.0 99.0 99.00
2019 08 02 23 50  17  4.1  4.9  1.41  7.14  5.72 325 1021.5  18.2  18.9 999.0 99.0 99.00
2019 08 03 00 50  10  5.6  6.8  1.42  7.69  5.89 323 1021.6  18.0  18.8 999.0 99.0 99.00
2019 08 03 01 50   8  5.9  7.2  1.47  7.69  5.85 323 1021.4  17.9  18.8 999.0 99.0 99.00
2019 08 03 02 50   5  5.0  7.1  1.38  7.69  5.67 336 1021.5  17.7  18.7 999.0 99.0 99.00
2019 08 03 03 50  12  5.1  6.1  1.26  7.14  5.62 329 1021.7  17.5  18.6 999.0 99.0 99.00
2019 08 03 04 50  10  5.4  6.7  1.17  7.69  5.54 329 1022.1  17.5  18.6 999.0 99.0 99.00
2019 08 03 05 50   8  6.1  7.3  1.26  7.69  5.68 312 1022.2  17.5  18.6 999.0 99.0 99.00
2019 08 03 06 50  10  6.4  7.6  1.15  7.14  5.62 320 1022.1  17.5  18.5 999.0 99.0 99.00
2019 08 03 07 50  10  6.0  7.3  1.29  7.69  5.50 316 1022.1  17.4  18.5 999.0 99.0 99.00
2019 08 03 08 50  20  6.1  7.2  1.17  7.14  5.37 334 1021.8  17.3  18.5 999.0 99.0 99.00
2019 08 03 09 50  11  5.9  7.6  1.16  6.67  5.16 320 1021.8  17.4  18.5 999.0 99.0 99.00
2019 08 03 10 50   4  7.0  8.3  1.20  7.14  5.24 320 1021.7  17.2  18.5 999.0 99.0 99.00
2019 08 03 11 50   3  7.0  8.9  1.26  7.14  5.14 337 1021.6  17.1  18.5 999.0 99.0 99.00
2019 08 03 12 50  21  7.7  9.1  1.24  7.14  5.03 325 1021.7  17.0  18.4 999.0 99.0 99.00
2019 08 03 13 50   6  7.3  9.3  1.27  7.14  4.80 328 1022.0  17.1  18.4 999.0 99.0 99.00
2019 08 03 14 50   9  7.6  9.2  1.20  6.67  4.78 327 1022.1  17.2  18.4 999.0 99.0 99.00
2019 08 03 15 50   3  8.3  9.7  1.25  7.14  4.83 322 1022.0  17.2  18.4 999.0 99.0 99.00
2019 08 03 16 50  17  7.7  9.1  1.17  4.76  4.49 353 1022.1  17.1  18.4 999.0 99.0 99.00
2019 08 03 17 50   4  7.9 10.8  1.17  6.25  4.43 326 1021.9  17.2  18.4 999.0 99.0 99.00
2019 08 03 18 50  17  8.3  9.7  1.15  4.35  4.40 351 1021.6  17.2  18.4 999.0 99.0 99.00
2019 08 03 19 50 357  8.8 10.4  1.24  4.55  4.54 341 1021.2  17.2  18.4 999.0 99.0 99.00
2019 08 03 20 50 357  9.6 10.9  1.24  4.76  4.57 345 1020.8  17.2  18.5 999.0 99.0 99.00
2019 08 03 21 50   2  9.4 11.4  1.35  5.00  4.65 340 1020.5  17.2  18.5 999.0 99.0 99.00
2019 08 03 22 50 353 10.1 11.7  1.50  5.26  4.91 341 1019.8  17.3  18.5 999.0 99.0 99.00
2019 08 03 23 50 351  9.6 11.8  1.57  7.69  5.06 325 1019.5  17.4  18.6 999.0 99.0 99.00
2019 08 04 00 50 348 10.0 11.9  1.56  5.56  4.92 331 1019.3  17.4  18.6 999.0 99.0 99.00
2019 08 04 01 50 351 10.2 11.9  1.58  5.00  4.98 345 1019.1  17.4  18.6 999.0 99.0 99.00
2019 08 04 02 50 350  9.4 11.2  1.64  5.26  4.99 339 1018.9  17.3  18.6 999.0 99.0 99.00
2019 08 04 03 50 352 10.0 12.5  1.68  5.26  4.95 326 1018.7  17.1  18.6 999.0 99.0 99.00
2019 08 04 04 50 349  9.7 11.8  1.72  5.56  5.18 338 1018.9  17.1  18.6 999.0 99.0 99.00
2019 08 04 05 50 345 10.1 11.8  1.85  5.56  5.25 326 1018.8  16.9  18.6 999.0 99.0 99.00
2019 08 04 06 50 350  9.0 10.7  1.77  5.88  5.22 314 1018.9  17.0  18.6 999.0 99.0 99.00
2019 08 04 07 50 356  8.6 10.9  1.93  5.88  5.31 325 1018.8  17.1  18.6 999.0 99.0 99.00
2019 08 04 08 50 348  8.6 10.1  1.81  5.88  5.41 315 1018.6  17.1  18.6 999.0 99.0 99.00
2019 08 04 09 50 344  8.7 10.2  1.70  6.67  5.20 307 1018.3  17.0  18.6 999.0 99.0 99.00
2019 08 04 10 50 337  8.5 10.5  1.65  8.33  5.29 322 1018.1  17.0  18.6 999.0 99.0 99.00
2019 08 04 11 50 340  7.9  9.2  1.66  6.25  5.36 316 1018.1  17.2  18.6 999.0 99.0 99.00
2019 08 04 12 50 338  7.9  9.7  1.51  6.25  5.17 315 1018.1  17.2  18.6 999.0 99.0 99.00
2019 08 04 13 50 333  8.0  9.3  1.52  6.25  5.13 316 1018.4  17.2  18.6 999.0 99.0 99.00
2019 08 04 14 50 335  8.1  9.9  1.48  6.25  5.03 308 1018.4  17.3  18.6 999.0 99.0 99.00
2019 08 04 15 50 332  7.9  9.4  1.47  6.67  5.06 312 1018.5  17.3  18.6 999.0 99.0 99.00
2019 08 04 16 50 347  8.0  9.2  1.51  5.88  5.24 311 1018.6  17.2  18.6 999.0 99.0 99.00
2019 08 04 17 50 341  7.6  9.0  1.40  6.67  5.01 312 1018.6  17.4  18.6 999.0 99.0 99.00
2019 08 04 18 50 335  7.7  9.0  1.45  5.88  5.09 309 1018.6  17.4  18.7 999.0 99.0 99.00
2019 08 04 19 50 333  8.3  9.5  1.54  6.67  5.25 299 1018.3  17.4  18.7 999.0 99.0 99.00
2019 08 04 20 50 331  7.7  9.3  1.43  6.67  5.17 300 1018.3  17.6  18.7 999.0 99.0 99.00
2019 08 04 21 50 329  7.5  9.1  1.50  7.69  5.15 311 1018.2  17.6  18.8 999.0 99.0 99.00
2019 08 04 22 50 329  7.1  8.4  1.48  6.67  5.26 304 1018.0  17.9  18.8 999.0 99.0 99.00
2019 08 04 23 50 331  7.6  9.0  1.48  7.14  5.29 311 1017.6  18.0  18.8 999.0 99.0 99.00
2019 08 05 00 50 329  8.4  9.8  1.58  6.25  5.29 307 1017.5  17.8  18.9 999.0 99.0 99.00
2019 08 05 01 50 338  8.2  9.6  1.47  7.14  5.07 306 1017.3  17.8  18.9 999.0 99.0 99.00
2019 08 05 02 50 322  8.2 10.1  1.53  6.67  5.21 301 1017.7  17.5  18.8 999.0 99.0 99.00
2019 08 05 03 50 337  7.3  9.1  1.58  6.67  5.16 304 1017.9  17.4  18.8 999.0 99.0 99.00
2019 08 05 04 50 315  7.7  9.3  1.47  6.25  5.04 302 1018.5  17.1  18.8 999.0 99.0 99.00
2019 08 05 05 50 323  7.5 10.2  1.53  7.14  5.31 303 1018.5  16.8  18.8 999.0 99.0 99.00
2019 08 05 06 50 324  7.7  9.6  1.51  7.14  5.27 307 1018.3  16.9  18.7 999.0 99.0 99.00
2019 08 05 07 50 320  7.5  9.5  1.58  6.67  5.31 319 1018.4  16.9  18.7 999.0 99.0 99.00
2019 08 05 10 50 336  7.1  8.7  1.46  7.69  5.25 310 1018.7  16.7  18.7 999.0 99.0 99.00
2019 08 05 11 50 333  7.1  8.5  1.38  7.14  5.36 302 1018.6  16.5  18.7 999.0 99.0 99.00
2019 08 05 12 50 328  5.8  7.1  1.51  7.14  5.30 308 1018.9  16.8  18.7 999.0 99.0 99.00
2019 08 05 13 50 337  5.5  7.2  1.54  7.69  5.51 316 1019.2  16.8  18.7 999.0 99.0 99.00
2019 08 05 14 50 341  6.3  7.6  1.54  6.67  5.44 327 1019.6  16.8  18.7 999.0 99.0 99.00
2019 08 05 15 50 328  5.5  6.5  1.41  6.67  5.29 318 1020.1  16.7  18.6 999.0 99.0 99.00
2019 08 05 16 50 339  4.9  6.7  1.52  7.14  5.55 319 1020.2  16.9  18.6 999.0 99.0 99.00
2019 08 05 17 50 316  4.9  6.1  1.42  6.67  5.44 320 1020.3  17.0  18.7 999.0 99.0 99.00
2019 08 05 18 50 318  5.7  7.1  1.25  6.67  5.36 318 1020.4  17.2  18.7 999.0 99.0 99.00
2019 08 05 19 50 329  5.9  7.6  1.31  7.14  5.34 317 1020.1  17.4  18.7 999.0 99.0 99.00
2019 08 05 20 50 341  5.9  7.8  1.11  6.67  5.12 323 1019.8  17.5  18.8 999.0 99.0 99.00
2019 08 05 21 50 334  6.2  7.2  1.22  6.67  5.32 317 1019.6  17.7  18.8 999.0 99.0 99.00
2019 08 05 22 50 325  5.5  6.6  1.12  6.67  5.07 311 1019.3  17.9  18.8 999.0 99.0 99.00
2019 08 05 23 50 335  6.2  7.5  1.14  7.14  5.09 310 1018.9  17.8  18.8 999.0 99.0 99.00
2019 08 06 00 50 328  6.3  8.3  1.11  7.14  5.19 312 1018.6  17.7  18.8 999.0 99.0 99.00
2019 08 06 01 50 346  6.1  7.8  1.17  7.14  5.13 311 1018.3  17.7  18.8 999.0 99.0 99.00
2019 08 06 02 50 328  6.0  7.9  1.21  6.67  5.27 317 1018.1  17.6  18.8 999.0 99.0 99.00
2019 08 06 03 50 331  6.2  8.3  1.27  7.14  5.23 323 1018.2  17.4  18.8 999.0 99.0 99.00
2019 08 06 04 50 324  4.8  6.2  1.31  6.67  5.36 313 1018.6  17.1  18.8 999.0 99.0 99.00
2019 08 06 05 50 328  5.7  7.5  1.24  6.67  5.17 305 1018.8  16.9  18.8 999.0 99.0 99.00
2019 08 06 06 50 330  6.3  8.2  1.11  6.67  5.03 310 1018.7  16.7  18.8 999.0 99.0 99.00
2019 08 06 07 50 323  5.0  6.7  1.07  7.14  5.17 318 1018.6  16.7  18.8 999.0 99.0 99.00
2019 08 06 08 50 342  4.7  6.1  1.13  6.67  5.20 333 1018.1  16.9  18.8 999.0 99.0 99.00
2019 08 06 09 50 318  4.3  6.0  1.02  6.67  4.95 311 1017.8  16.7  18.7 999.0 99.0 99.00
2019 08 06 10 50 314  5.1  7.3  0.98  6.67  5.18 317 1017.6  17.0  18.7 999.0 99.0 99.00
2019 08 06 11 50 342  3.1  5.0  0.95  6.67  5.12 314 1017.6  16.9  18.7 999.0 99.0 99.00
2019 08 06 12 50 346  3.9  5.5  1.02  6.67  5.36 332 1017.7  16.6  18.7 999.0 99.0 99.00
2019 08 06 13 50 350  3.0  4.1  0.99  6.67  5.42 333 1017.8  16.9  18.7 999.0 99.0 99.00
2019 08 06 14 50 346  3.4  5.3  0.94  6.67  5.32 332 1017.8  17.1  18.7 999.0 99.0 99.00
2019 08 06 15 50 347  4.8  5.6  1.03  6.67  5.28 331 1018.1  16.9  18.7 999.0 99.0 99.00
2019 08 06 16 50 332  3.7  4.9  1.01  6.67  5.40 331 1018.0  16.9  18.7 999.0 99.0 99.00
2019 08 06 17 50 326  3.7  5.3  0.92  7.14  5.24 307 1017.9  17.2  18.8 999.0 99.0 99.00
2019 08 06 18 50 335  3.0  4.4  0.92  5.88  5.25 330 1018.1  17.4  18.9 999.0 99.0 99.00
2019 08 06 19 50 338  4.2  5.3  0.97  6.25  5.41 324 1017.7  17.1  18.9 999.0 99.0 99.00
2019 08 06 20 50 313  3.5  4.9  0.88  7.14  5.31 303 1017.6  17.2  18.9 999.0 99.0 99.00
2019 08 06 21 50 328  2.9  4.2  0.91  5.88  5.22 310 1017.2  17.3  19.0 999.0 99.0 99.00
2019 08 06 22 50 341  3.0  4.2  0.85  8.33  5.41 304 1016.9  17.5  19.1 999.0 99.0 99.00
2019 08 06 23 50 309  3.8  4.5  0.79  8.33  5.54 314 1016.5  17.6  19.2 999.0 99.0 99.00
2019 08 07 00 50 337  3.9  4.9  0.83  6.67  5.70 317 1016.2  17.5  19.2 999.0 99.0 99.00
2019 08 07 01 50 337  3.7  5.0  0.84  5.88  5.62 310 1016.0  17.4  19.1 999.0 99.0 99.00
2019 08 07 02 50 322  3.8  5.2  0.85  7.14  5.54 328 1016.0  17.3  19.1 999.0 99.0 99.00
2019 08 07 03 50 327  1.6  2.3  0.87  7.14  5.75 328 1016.3  17.4  19.0 999.0 99.0 99.00
2019 08 07 04 50 332  2.6  3.7  0.85  7.14  5.38 325 1016.5  17.3  19.0 999.0 99.0 99.00
2019 08 07 05 50 289  2.0  3.5  0.88  6.25  5.57 332 1016.6  17.2  19.0 999.0 99.0 99.00
2019 08 07 06 50 302  2.5  3.8  0.91  7.14  5.61 322 1016.7  17.2  19.0 999.0 99.0 99.00
2019 08 07 07 50 290  2.9  3.9  0.84 17.39  6.12 213 1016.6  17.1  18.9 999.0 99.0 99.00
2019 08 07 08 50 258  2.9  4.1  0.88  7.14  6.11 294 1016.3  17.0  18.8 999.0 99.0 99.00
2019 08 07 09 50 312  2.9  3.6  0.89  6.67  5.95 310 1016.0  16.9  18.8 999.0 99.0 99.00
2019 08 07 10 50 311  2.8  4.6  0.85  6.25  5.88 314 1015.8  16.8  18.7 999.0 99.0 99.00
2019 08 07 11 50 264  3.5  4.5  0.87  7.14  6.28 307 1016.0  16.7  18.7 999.0 99.0 99.00
2019 08 07 12 50 269  2.7  3.5  0.80  6.25  6.01 307 1016.0  16.6  18.7 999.0 99.0 99.00
2019 08 07 13 50 304  1.5  2.5  0.87  7.14  6.29 305 1016.1  16.4  18.7 999.0 99.0 99.00
2019 08 07 14 50 289  1.3  2.3  0.85  7.69  6.16 335 1016.1  16.5  18.7 999.0 99.0 99.00
2019 08 07 15 50 289  0.2  0.8  0.88 16.00  6.38 201 1016.1  16.5  18.7 999.0 99.0 99.00
2019 08 07 16 50 214  0.4  0.8  0.85  7.14  6.16 330 1016.2  16.7  18.7 999.0 99.0 99.00
2019 08 07 17 50 250  0.6  1.4  0.80  9.09  6.15 322 1016.3  16.9  18.7 999.0 99.0 99.00
2019 08 07 18 50 197  1.2  1.7  0.83  9.09  6.01 324 1016.5  16.9  18.8 999.0 99.0 99.00
2019 08 07 19 50 259  3.6  4.3  0.84 17.39  6.37 173 1016.5  17.0  18.8 999.0 99.0 99.00
2019 08 07 20 50 245  4.4  5.2  0.88  6.67  6.34 313 1016.5  17.2  18.8 999.0 99.0 99.00
2019 08 07 21 50 273  3.3  4.0  0.92 16.00  6.69 178 1016.4  17.2  18.8 999.0 99.0 99.00
2019 08 07 22 50 290  2.6  3.3  0.92  8.33  6.87 305 1016.4  17.2  18.8 999.0 99.0 99.00
2019 08 07 23 50 264  1.9  2.4  0.90  7.69  6.75 308 1016.2  17.6  18.8 999.0 99.0 99.00
2019 08 08 00 50 257  3.1  3.7  0.89 16.00  7.12 122 1015.6  17.8  19.0 999.0 99.0 99.00
2019 08 08 01 50 252  3.4  4.6  0.89 16.00  6.86 160 1015.3  17.6  18.9 999.0 99.0 99.00
2019 08 08 02 50 272  1.6  2.3  0.94 16.00  7.01 229 1015.3  18.0  18.9 999.0 99.0 99.00
2019 08 08 03 50 273  1.2  1.8  0.91  7.69  6.68 330 1015.6  17.6  18.9 999.0 99.0 99.00
2019 08 08 04 50 288  0.5  0.9  0.92  7.69  6.80 324 1016.1  17.6  18.8 999.0 99.0 99.00
2019 08 08 05 50 253  1.3  1.8  0.89  7.69  6.57 324 1016.3  17.6  18.7 999.0 99.0 99.00
2019 08 08 06 50 244  2.9  3.5  0.92  7.69  6.86 314 1016.2  17.7  18.7 999.0 99.0 99.00
2019 08 08 07 50 230  2.6  3.1  1.01 16.00  7.28 205 1016.1  17.8  18.6 999.0 99.0 99.00
2019 08 08 08 50 169  1.1  1.4  0.89 16.00  6.87 188 1015.9  17.9  18.6 999.0 99.0 99.00
2019 08 08 09 50 196  1.8  2.4  0.96  8.33  7.29 307 1015.7  17.4  18.6 999.0 99.0 99.00
2019 08 08 10 50 174  2.7  3.4  1.04  7.69  7.32 310 1015.7  17.4  18.6 999.0 99.0 99.00
2019 08 08 11 50 264  4.2  5.1  0.92  7.69  7.08 297 1015.6  17.5  18.7 999.0 99.0 99.00
2019 08 08 12 50 273  2.6  3.8  1.01 16.00  7.47 174 1015.8  17.5  18.6 999.0 99.0 99.00
2019 08 08 13 50 280  2.4  2.9  0.97  7.14  6.94 307 1015.7  17.6  18.6 999.0 99.0 99.00
2019 08 08 14 50 284  2.0  2.6  0.91  7.14  6.78 327 1015.6  17.8  18.6 999.0 99.0 99.00
2019 08 08 15 50 348  0.8  1.2  0.96 14.81  7.12 208 1015.8  18.0  18.6 999.0 99.0 99.00
2019 08 08 16 50 206  1.5  1.9  0.94 16.00  6.97 209 1016.2  18.1  18.8 999.0 99.0 99.00
2019 08 08 17 50 230  2.2  2.7  0.97 16.00  7.05 213 1016.2  18.2  19.0 999.0 99.0 99.00
2019 08 08 18 50 216  3.0  3.6  0.96 14.81  6.77 204 1016.5  18.4  19.3 999.0 99.0 99.00
2019 08 08 19 50 202  2.7  3.4  0.91 16.00  7.17 182 1016.5  18.4  19.3 999.0 99.0 99.00
2019 08 08 20 50 208  2.8  3.4  0.89 14.81  7.22 217 1016.5  18.6  19.5 999.0 99.0 99.00
2019 08 08 21 50 216  3.1  3.6  0.92 14.81  7.39 172 1016.5  18.7  19.6 999.0 99.0 99.00
2019 08 08 22 50 224  3.3  3.9  0.91 14.81  7.47 209 1016.4  18.7  19.7 999.0 99.0 99.00
2019 08 08 23 50 228  3.3  4.0  0.94  8.33  7.37 289 1016.1  18.8  19.7 999.0 99.0 99.00
2019 08 09 00 50 216  3.1  3.8  0.92 16.00  7.85 175 1015.8  18.8  19.6 999.0 99.0 99.00
2019 08 09 01 50 230  2.4  3.1  0.88  8.33  7.77 295 1015.7  19.0  19.6 999.0 99.0 99.00
2019 08 09 02 50 223  2.5  3.2  0.93 16.00  7.78 209 1015.8  18.7  19.5 999.0 99.0 99.00
2019 08 09 03 50 260  2.0  2.5  0.91 16.00  7.51 172 1016.0  18.3  19.4 999.0 99.0 99.00
2019 08 09 04 50 265  2.0  3.1  0.96 14.81  7.15 183 1016.2  18.1  19.3 999.0 99.0 99.00
2019 08 09 05 50 279  1.8  2.5  0.98 16.00  7.33 177 1016.1  18.0  19.2 999.0 99.0 99.00
2019 08 09 06 50 318  1.6  2.4  0.83 14.81  7.03 231 1016.1  18.0  19.2 999.0 99.0 99.00
2019 08 09 07 50 331  1.7  2.1  0.92 16.00  7.49 196 1015.9  17.9  19.1 999.0 99.0 99.00
2019 08 09 08 50 321  2.0  2.6  0.92  9.09  7.42 311 1015.5  17.8  19.0 999.0 99.0 99.00
2019 08 09 09 50 318  1.8  2.3  0.93 16.00  7.75 206 1015.5  17.7  19.0 999.0 99.0 99.00
2019 08 09 10 50 346  1.9  2.5  0.81 16.00  7.22 213 1015.2  17.6  18.9 999.0 99.0 99.00
2019 08 09 11 50 329  1.3  2.1  0.90  8.33  7.31 306 1015.4  17.5  18.9 999.0 99.0 99.00
2019 08 09 12 50 350  1.9  2.5  0.83 14.81  7.49 189 1015.3  17.5  18.9 999.0 99.0 99.00
2019 08 09 13 50 360  1.7  2.2  0.83 16.00  7.86 187 1015.2  17.7  18.8 999.0 99.0 99.00
2019 08 09 14 50  20  1.2  1.9  0.91 16.00  8.24 202 1015.2  18.1  18.9 999.0 99.0 99.00
2019 08 09 15 50  28  1.6  2.1  0.92 16.00  8.07 205 1015.2  17.7  18.9 999.0 99.0 99.00
2019 08 09 16 50  38  2.4  2.9  0.90 14.81  7.89 187 1015.1  17.8  19.0 999.0 99.0 99.00
2019 08 09 17 50  48  2.2  3.0  0.98 16.00  8.20 203 1015.2  17.8  19.1 999.0 99.0 99.00
2019 08 09 18 50  61  1.5  2.4  0.90 14.81  7.93 227 1015.5  18.0  19.3 999.0 99.0 99.00
2019 08 09 19 50  31  1.5  2.0  0.84 14.81  7.80 187 1015.5  18.1  19.7 999.0 99.0 99.00
2019 08 09 20 50  45  2.4  2.9  0.87 16.00  7.95  74 1015.4  18.1  19.8 999.0 99.0 99.00
2019 08 09 21 50  29  1.2  2.1  0.80  8.33  7.65 317 1015.5  18.2  19.9 999.0 99.0 99.00
2019 08 09 22 50  14  1.4  2.0  0.85 16.00  8.02 213 1015.5  18.4  20.1 999.0 99.0 99.00
2019 08 09 23 50  31  1.2  2.2  0.86 14.81  8.34 197 1015.2  18.7  20.1 999.0 99.0 99.00
2019 08 10 00 50 354  1.0  2.0  0.81 14.81  8.10 162 1015.3  18.9  20.4 999.0 99.0 99.00
2019 08 10 01 50 336  1.9  2.6  0.86 14.81  8.19 220 1014.8  18.6  20.7 999.0 99.0 99.00
2019 08 10 02 50  22  0.9  1.8  0.84 16.00  8.24 244 1015.2  18.9  20.6 999.0 99.0 99.00
2019 08 10 03 50 328  1.6  2.9  0.90  8.33  7.90 323 1015.0  18.4  20.5 999.0 99.0 99.00
2019 08 10 04 50 344  1.5  2.4  0.84 14.81  7.89 203 1015.3  18.4  20.2 999.0 99.0 99.00
2019 08 10 05 50 307  2.0  2.4  0.88  8.33  7.71 320 1014.8  18.4  20.0 999.0 99.0 99.00
2019 08 10 06 50  12  2.1  3.3  0.88 14.81  7.74 216 1015.6  18.5  19.9 999.0 99.0 99.00
2019 08 10 07 50  11  2.7  3.6  0.89 14.81  8.05 210 1015.1  18.4  19.7 999.0 99.0 99.00
2019 08 10 08 50  15  3.0  4.0  0.84 14.81  7.89 229 1014.8  18.4  19.4 999.0 99.0 99.00
2019 08 10 09 50  24  3.3  4.4  0.81  8.33  7.54 305 1014.7  18.4  19.3 999.0 99.0 99.00
2019 08 10 10 50  37  2.5  3.6  0.78 14.81  7.94 176 1014.9  18.2  19.3 999.0 99.0 99.00
2019 08 10 11 50  45  3.1  3.9  0.77 16.00  8.08 197 1014.7  18.2  19.2 999.0 99.0 99.00
2019 08 10 12 50  24  3.5  4.4  0.73 14.81  7.80 200 1014.4  18.2  19.2 999.0 99.0 99.00
2019 08 10 13 50  30  1.6  2.2  0.86  8.33  7.72 315 1015.0  17.9  19.2 999.0 99.0 99.00
2019 08 10 14 50  72  3.0  3.9  0.84 14.81  8.17 207 1015.5  17.3  19.1 999.0 99.0 99.00
2019 08 10 15 50  85  1.6  2.1  0.81 14.81  8.02 180 1015.5  17.3  19.1 999.0 99.0 99.00
2019 08 10 16 50  72  2.5  3.1  0.79 14.81  7.96 212 1015.8  17.1  19.0 999.0 99.0 99.00
2019 08 10 17 50  94  2.5  3.3  0.72  7.69  7.43 333 1015.9  17.2  19.1 999.0 99.0 99.00
2019 08 10 18 50 118  1.5  2.1  0.84 14.81  7.67 186 1016.3  17.0  19.1 999.0 99.0 99.00
2019 08 10 19 50 132  1.8  2.5  0.79 14.81  7.69 203 1016.1  17.5  19.1 999.0 99.0 99.00
2019 08 10 20 50 139  1.3  1.8  0.72  8.33  7.46 317 1016.3  17.8  19.3 999.0 99.0 99.00
2019 08 10 21 50 236  0.5  1.1  0.73 14.81  7.75 175 1016.4  18.5  19.8 999.0 99.0 99.00
2019 08 10 22 50 246  1.8  2.6  0.72  7.69  7.55 311 1016.3  17.9  20.2 999.0 99.0 99.00
2019 08 10 23 50 253  2.9  3.6  0.68 14.81  7.33 186 1016.3  18.0  20.1 999.0 99.0 99.00
2019 08 11 00 50 256  4.0  4.9  0.71 14.81  7.60 159 1016.4  18.1  19.6 999.0 99.0 99.00
2019 08 11 01 50 248  3.7  4.3  0.76 13.79  7.77 185 1016.4  18.1  19.5 999.0 99.0 99.00
2019 08 11 02 50 257  3.4  4.1  0.78 14.81  8.55 198 1016.7  18.1  19.5 999.0 99.0 99.00
2019 08 11 03 50 259  3.3  4.1  0.76 14.81  7.89 171 1017.0  18.1  19.4 999.0 99.0 99.00
2019 08 11 04 50 269  2.4  3.0  0.77 14.81  7.83 228 1017.4  18.3  19.3 999.0 99.0 99.00
2019 08 11 05 50 254  2.0  2.4  0.71  7.14  7.15 320 1017.6  18.3  19.3 999.0 99.0 99.00
2019 08 11 06 50 236  2.4  2.9  0.76 14.81  7.58 203 1017.5  18.4  19.3 999.0 99.0 99.00
2019 08 11 07 50 232  3.3  3.9  0.75 14.81  7.89 203 1017.7  18.4  19.2 999.0 99.0 99.00
2019 08 11 08 50 225  3.6  4.3  0.65 16.00  7.91 225 1017.5  18.4  19.2 999.0 99.0 99.00
2019 08 11 09 50 226  4.3  4.9  0.66 13.79  7.48 200 1017.3  18.3  19.2 999.0 99.0 99.00
2019 08 11 10 50 215  4.1  4.8  0.71 14.81  7.91 226 1017.5  18.4  19.2 999.0 99.0 99.00
2019 08 11 11 50 211  4.2  5.2  0.67 14.81  7.36 203 1017.6  18.5  19.2 999.0 99.0 99.00
2019 08 11 12 50 196  4.1  5.0  0.66 14.81  6.93 172 1017.9  18.6  19.1 999.0 99.0 99.00
2019 08 11 13 50 195  4.1  4.8  0.64 14.81  6.30 188 1018.2  18.7  19.2 999.0 99.0 99.00
2019 08 11 14 50 201  4.9  5.6  0.67 13.79  6.28 208 1018.2  18.8  19.2 999.0 99.0 99.00
2019 08 11 15 50 216  5.2  6.0  0.71 14.81  6.48  78 1018.5  18.9  19.2 999.0 99.0 99.00
2019 08 11 16 50 227  5.3  6.1  0.71 14.81  6.03 197 1018.6  18.9  19.2 999.0 99.0 99.00
2019 08 11 17 50 222  5.5  6.5  0.75 14.81  5.56 201 1019.1  19.0  19.2 999.0 99.0 99.00
2019 08 11 18 50 219  5.4  6.2  0.71 14.81  4.90 192 1019.5  19.0  19.2 999.0 99.0 99.00
2019 08 11 19 50 215  5.6  6.7  0.73 13.79  4.88 214 1019.8  19.1  19.2 999.0 99.0 99.00
2019 08 11 20 50 216  5.8  6.8  0.67 14.81  4.75 228 1019.9  19.1  19.3 999.0 99.0 99.00
2019 08 11 21 50 204  5.1  6.2  0.66 13.79  5.01 190 1019.9  19.3  19.4 999.0 99.0 99.00
2019 08 11 22 50 210  5.6  6.7  0.73 14.81  4.88 193 1019.9  19.3  19.5 999.0 99.0 99.00
2019 08 11 23 50 211  5.0  5.7  0.74 14.81  4.94 198 1019.7  19.4  19.5 999.0 99.0 99.00
2019 08 12 00 50 214  4.7  5.6  0.72 16.00  5.22 169 1019.8  19.4  19.5 999.0 99.0 99.00
2019 08 12 01 50 213  5.6  6.5  0.74 14.81  5.01 224 1019.8  19.3  19.5 999.0 99.0 99.00
2019 08 12 02 50 209  4.8  5.5  0.73 14.81  4.67 218 1019.8  19.2  19.4 999.0 99.0 99.00
2019 08 12 03 50 210  4.2  5.3  0.78 14.81  5.03 244 1019.8  19.3  19.4 999.0 99.0 99.00
